network,config,method,replicate,gt_path,inferred_path,gt_exists,inferred_exists,file_size
Brysting_2007,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Brysting_2007,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Brysting_2007,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Brysting_2007,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Brysting_2007.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Brysting_2007/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Lawrence_2016,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Lawrence_2016,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Lawrence_2016,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Lawrence_2016,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Lawrence_2016,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Lawrence_2016.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Lawrence_2016/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Diaz-Perez_2018,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Diaz-Perez_2018,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Diaz-Perez_2018,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Diaz-Perez_2018,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Diaz-Perez_2018,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Diaz-Perez_2018.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Diaz-Perez_2018/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Wisecaver_2023,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Wisecaver_2023,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Wisecaver_2023,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Wisecaver_2023,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Wisecaver_2023,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wisecaver_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wisecaver_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Ding_2023,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Ding_2023,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Ding_2023,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Ding_2023,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Ding_2023,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ding_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ding_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Liang_2019,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Liang_2019,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Liang_2019,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Liang_2019,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Liang_2019,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liang_2019.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liang_2019/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Popp_2005,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Popp_2005,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Popp_2005,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Popp_2005,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Popp_2005,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Popp_2005.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Popp_2005/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Wu_2015,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Wu_2015,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Wu_2015,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Wu_2015,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Wu_2015,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Wu_2015.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Wu_2015/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Liu_2023,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Liu_2023,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Liu_2023,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Liu_2023,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Liu_2023,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Liu_2023.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Liu_2023/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Ren_2024,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Ren_2024,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Ren_2024,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Ren_2024,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Ren_2024,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Ren_2024.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Ren_2024/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Marcussen_2011,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2011.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2011/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Marcussen_2012,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Marcussen_2012.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Marcussen_2012/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_dup_loss_medium_10M,mpsugar,2,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_dup_loss_medium_10M/mpsugar/replicate_2/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_dup_loss_medium_10M,mpsugar,3,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_dup_loss_medium_10M/mpsugar/replicate_3/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_dup_loss_medium_10M,mpsugar,4,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_dup_loss_medium_10M/mpsugar/replicate_4/mpsugar_result.tre,True,False,0
Sessa_2012b,conf_dup_loss_medium_10M,mpsugar,5,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Sessa_2012b.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Sessa_2012b/results/conf_dup_loss_medium_10M/mpsugar/replicate_5/mpsugar_result.tre,True,False,0
Zhao_2021,conf_dup_loss_medium_10M,mpsugar,1,/groups/itay_mayrose/tomulanovski/gene2net/simulations/networks/Zhao_2021.tre,/groups/itay_mayrose/tomulanovski/gene2net/simulations/simulations/Zhao_2021/results/conf_dup_loss_medium_10M/mpsugar/replicate_1/mpsugar_result.tre,True,False,0
